DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,1/25/04,HQ,9,8.0mm due
APT01,1,2/1/04,HQ,9.7,to ice thaw
APT01,1,2/2/04,HQ,5,from inside
APT01,1,2/4/04,HQ,1.6,RG funnel
APT01,1,2/5/04,HQ,4.1,
APT01,1,2/16/04,HQ,0.8,
APT01,1,2/19/04,HQ,3.2,
APT01,1,2/29/04,HQ,16.8,
APT01,1,3/3/04,HQ,7.4,
APT01,1,3/4/04,HQ,56.4,
APT01,1,3/5/04,HQ,6.5,
APT01,1,3/6/04,HQ,1,
APT01,1,3/13/04,HQ,4.5,
APT01,1,3/15/04,HQ,6.9,
APT01,1,3/27/04,HQ,30.4,
APT01,1,3/29/04,HQ,5.1,
APT01,1,4/7/04,HQ,1.2,
APT01,1,4/18/04,HQ,2.8,
APT01,1,4/20/04,HQ,3.9,
APT01,1,4/22/04,HQ,16.3,
APT01,1,4/23/04,HQ,1.5,
APT01,1,4/24/04,HQ,8.2,
APT01,1,4/30/04,HQ,47.6,
APT01,1,5/1/04,HQ,0.3,
APT01,1,5/10/04,HQ,23.9,
APT01,1,5/12/04,HQ,0.5,
APT01,1,5/13/04,HQ,16.5,
APT01,1,5/17/04,HQ,0,
APT01,1,5/18/04,HQ,11.1,
APT01,1,5/23/04,HQ,0.3,
APT01,1,5/30/04,HQ,15,
APT01,1,6/5/04,HQ,20.4,
APT01,1,6/6/04,HQ,0.1,
APT01,1,6/8/04,HQ,0,
APT01,1,6/9/04,HQ,0.4,
APT01,1,6/10/04,HQ,1.2,
APT01,1,6/11/04,HQ,0,
APT01,1,6/12/04,HQ,13.8,
APT01,1,6/13/04,HQ,0,
APT01,1,6/14/04,HQ,12.4,
APT01,1,6/15/04,HQ,50.4,
APT01,1,6/16/04,HQ,0.7,
APT01,1,6/17/04,HQ,17.2,
APT01,1,6/18/04,HQ,21.3,
APT01,1,6/21/04,HQ,3.8,
APT01,1,6/24/04,HQ,7,
APT01,1,6/25/04,HQ,0,
APT01,1,6/27/04,HQ,65.2,
APT01,1,7/1/04,HQ,25.1,
APT01,1,7/2/04,HQ,53.8,
APT01,1,7/3/04,HQ,1,
APT01,1,7/4/04,HQ,0.1,
APT01,1,7/5/04,HQ,10,
APT01,1,7/6/04,HQ,14.6,
APT01,1,7/9/04,HQ,16.7,
APT01,1,7/21/04,HQ,3.3,
APT01,1,7/22/04,HQ,0.5,
APT01,1,7/23/04,HQ,9.8,
APT01,1,7/24/04,HQ,30.2,
APT01,1,8/8/04,HQ,34.7,
APT01,1,8/10/04,HQ,4.8,
APT01,1,8/12/04,HQ,3.6,
APT01,1,8/18/04,HQ,15,
APT01,1,8/19/04,HQ,6,
APT01,1,8/23/04,HQ,105,
APT01,1,8/24/04,HQ,9.2,
APT01,1,8/25/04,HQ,1,
APT01,1,8/29/04,HQ,0.1,
APT01,1,9/5/04,HQ,16.3,
APT01,1,9/15/04,HQ,3,
APT01,1,9/17/04,HQ,1,
APT01,1,9/18/04,HQ,2.8,
APT01,1,9/23/04,HQ,8,
APT01,1,10/6/04,HQ,0.8,
APT01,1,10/10/04,HQ,2.6,
APT01,1,10/11/04,HQ,0.6,
APT01,1,10/12/04,HQ,1,
APT01,1,10/26/04,HQ,16.2,
APT01,1,10/27/04,HQ,2.6,
APT01,1,11/1/04,HQ,8.5,
APT01,1,11/10/04,HQ,21.5,
APT01,1,11/11/04,HQ,0.5,
APT01,1,11/15/04,HQ,2,
APT01,1,11/17/04,HQ,1.2,
APT01,1,11/18/04,HQ,4,
APT01,1,11/23/04,HQ,1,
APT01,1,11/24/04,HQ,1.8,
APT01,1,11/26/04,HQ,1.8,
APT01,1,11/29/04,HQ,6,
APT01,1,11/30/04,HQ,0.8,
APT01,1,12/5/04,HQ,7.2,
APT01,1,12/7/04,HQ,0.2,
APT01,1,1/2/05,HQ,3.2,
APT01,1,1/3/05,HQ,11.4,
APT01,1,1/4/05,HQ,14,
APT01,1,1/5/05,HQ,4,
APT01,1,1/12/05,HQ,0.5,
APT01,1,1/28/05,HQ,3,
APT01,1,1/31/05,HQ,0.2,
APT01,1,2/6/05,HQ,42.2,
APT01,1,2/7/05,HQ,2.8,
APT01,1,2/8/05,HQ,6.1,
APT01,1,2/9/05,HQ,1,
APT01,1,2/12/05,HQ,18.3,
APT01,1,2/13/05,HQ,6.8,
APT01,1,2/19/05,HQ,2,
APT01,1,2/27/05,HQ,0.6,
APT01,1,3/6/05,HQ,1,
APT01,1,3/9/05,HQ,0.8,
APT01,1,3/21/05,HQ,.,
APT01,1,3/22/05,HQ,1,
APT01,1,3/24/05,HQ,5.9,
APT01,1,3/30/05,HQ,1,
APT01,1,4/5/05,HQ,23.3,
APT01,1,4/6/05,HQ,21.7,
APT01,1,4/10/05,HQ,2,
APT01,1,4/12/05,HQ,1.5,
APT01,1,4/22/05,HQ,1,
APT01,1,4/25/05,HQ,7,
APT01,1,4/28/05,HQ,0.2,
APT01,1,4/29/05,HQ,1.5,
APT01,1,5/6/05,HQ,0,
APT01,1,5/7/05,HQ,3,
APT01,1,5/8/05,HQ,3.5,
APT01,1,5/9/05,HQ,0,
APT01,1,5/10/05,HQ,0,
APT01,1,5/11/05,HQ,0,
APT01,1,5/12/05,HQ,32,
APT01,1,5/13/05,HQ,10,
APT01,1,5/14/05,HQ,0,
APT01,1,5/20/05,HQ,0,
APT01,1,5/21/05,HQ,0,
APT01,1,5/22/05,HQ,0,
APT01,1,5/23/05,HQ,0,
APT01,1,5/24/05,HQ,2.4,
APT01,1,5/25/05,HQ,1,
APT01,1,5/27/05,HQ,2,
APT01,1,5/28/05,HQ,0.4,
APT01,1,6/3/05,HQ,102,
APT01,1,6/4/05,HQ,74.7,
APT01,1,6/8/05,HQ,0,
APT01,1,6/9/05,HQ,12,
APT01,1,6/10/05,HQ,57.8,
APT01,1,6/11/05,HQ,22.2,
APT01,1,6/12/05,HQ,16.4,
APT01,1,6/13/05,HQ,1.5,
APT01,1,6/15/05,HQ,2,
APT01,1,6/16/05,HQ,1,
APT01,1,6/21/05,HQ,2,
APT01,1,6/28/05,HQ,4,
APT01,1,6/30/05,HQ,3.5,
APT01,1,7/2/05,HQ,1.7,
APT01,1,7/3/05,HQ,5,
APT01,1,7/12/05,HQ,0.5,
APT01,1,7/18/05,HQ,6,
APT01,1,7/19/05,HQ,35.5,
APT01,1,7/26/05,HQ,27.7,
APT01,1,8/4/05,HQ,0,
APT01,1,8/12/05,HQ,3.5,
APT01,1,8/13/05,HQ,21,
APT01,1,8/18/05,HQ,1.5,
APT01,1,8/19/05,HQ,31.6,
APT01,1,8/20/05,HQ,1.9,
APT01,1,8/22/05,HQ,21,
APT01,1,8/23/05,HQ,3.3,
APT01,1,8/25/05,HQ,57.7,
APT01,1,8/26/05,HQ,12.4,
APT01,1,8/28/05,HQ,0,
APT01,1,9/1/05,HQ,3.3,
APT01,1,9/2/05,HQ,0,
APT01,1,9/7/05,HQ,0.5,
APT01,1,9/11/05,HQ,1.2,
APT01,1,9/15/05,HQ,9,
APT01,1,9/18/05,HQ,2,
APT01,1,9/23/05,HQ,23.2,
APT01,1,9/24/05,HQ,0,
APT01,1,9/28/05,HQ,4.1,
APT01,1,10/1/05,HQ,7.3,
APT01,1,10/5/05,HQ,14.6,
APT01,1,10/11/05,HQ,6.8,
APT01,1,10/16/05,HQ,0.2,
APT01,1,10/19/05,HQ,28.5,
APT01,1,10/20/05,HQ,26,
APT01,1,11/15/05,HQ,14.4,
APT01,1,11/19/05,HQ,2,
APT01,1,11/27/05,HQ,9.8,
APT01,1,11/28/05,HQ,2,
APT01,1,12/7/05,HQ,3,
APT01,1,12/13/05,HQ,2.5,
APT01,1,12/17/05,HQ,5.8,
APT01,1,12/18/05,HQ,0.8,
APT01,1,12/23/05,HQ,0.2,
APT01,1,12/24/05,HQ,2.2,
APT01,1,1/12/06,HQ,0.5,
APT01,1,1/20/06,HQ,4,
APT01,1,1/26/06,HQ,0,
APT01,1,1/28/06,HQ,5.4,
APT01,1,2/14/06,HQ,0,
APT01,1,2/21/06,HQ,0,
APT01,1,3/4/06,HQ,10.5,
APT01,1,3/5/06,HQ,1,
APT01,1,3/12/06,HQ,1.8,
APT01,1,3/18/06,HQ,7,
APT01,1,3/19/06,HQ,22,
APT01,1,3/20/06,HQ,21,
APT01,1,3/21/06,HQ,2,
APT01,1,3/26/06,HQ,7,
APT01,1,3/27/06,HQ,0,
APT01,1,3/30/06,HQ,18,
APT01,1,4/1/06,HQ,15,
APT01,1,4/2/06,HQ,1,
APT01,1,4/5/06,HQ,3.1,
APT01,1,4/6/06,HQ,1.8,
APT01,1,4/7/06,HQ,6.2,
APT01,1,4/11/06,HQ,0,
APT01,1,4/15/06,HQ,0.8,
APT01,1,4/24/06,HQ,6.1,
APT01,1,4/25/06,HQ,0,
APT01,1,4/26/06,HQ,0,
APT01,1,4/28/06,HQ,44.4,
APT01,1,4/29/06,HQ,5.2,
APT01,1,5/3/06,HQ,6.8,
APT01,1,5/4/06,HQ,0.5,
APT01,1,5/5/06,HQ,1.2,
APT01,1,5/8/06,HQ,11,
APT01,1,5/9/06,HQ,1.2,
APT01,1,5/10/06,HQ,0,
APT01,1,5/15/06,HQ,0,
APT01,1,5/17/06,HQ,0,
APT01,1,5/18/06,HQ,0,
APT01,1,5/27/06,HQ,6.5,
APT01,1,5/30/06,HQ,24,
APT01,1,5/31/06,HQ,1,
APT01,1,6/1/06,HQ,0.8,
APT01,1,6/4/06,HQ,0.5,
APT01,1,6/10/06,HQ,4.8,
APT01,1,6/16/06,HQ,6.6,
APT01,1,6/17/06,HQ,14.5,
APT01,1,6/20/06,HQ,0.8,
APT01,1,6/21/06,HQ,0.2,
APT01,1,6/22/06,HQ,5.2,
APT01,1,6/25/06,HQ,2,
APT01,1,6/29/06,HQ,0.8,
APT01,1,7/3/06,HQ,27.2,
APT01,1,7/4/06,HQ,19.8,
APT01,1,7/9/06,HQ,13.2,
APT01,1,7/10/06,HQ,5.3,
APT01,1,7/13/06,HQ,9.5,
APT01,1,7/14/06,HQ,2,
APT01,1,7/21/06,HQ,10,
APT01,1,7/27/06,HQ,0.5,
APT01,1,8/2/06,HQ,16.8,
APT01,1,8/10/06,HQ,9,
APT01,1,8/13/06,HQ,5.3,
APT01,1,8/14/06,HQ,84,
APT01,1,8/17/06,HQ,22.5,
APT01,1,8/18/06,HQ,8.5,
APT01,1,8/19/06,HQ,49.5,
APT01,1,8/25/06,HQ,34.5,
APT01,1,8/26/06,HQ,0.5,
APT01,1,8/27/06,HQ,24,
APT01,1,8/29/06,HQ,0.2,
APT01,1,9/2/06,HQ,1.2,
APT01,1,9/9/06,HQ,10.3,
APT01,1,9/10/06,HQ,10.9,
APT01,1,9/17/06,HQ,12.2,
APT01,1,9/21/06,HQ,10.5,
APT01,1,9/23/06,HQ,1.2,
APT01,1,10/9/06,HQ,0.5,
APT01,1,10/10/06,HQ,8.5,
APT01,1,10/15/06,HQ,3.5,
APT01,1,10/21/06,HQ,3.3,
APT01,1,10/25/06,HQ,35.2,
APT01,1,10/26/06,HQ,0.5,
APT01,1,10/27/06,HQ,7,
APT01,1,11/27/06,HQ,2.8,
APT01,1,12/20/06,HQ,15,
APT01,1,12/29/06,HQ,.,
APT01,1,12/30/06,HQ,.,
APT01,1,12/31/06,HQ,.,
APT01,1,1/13/07,HQ,0.8,
APT01,1,1/14/07,HQ,5.1,
APT01,1,1/20/07,HQ,4.5,
APT01,1,1/21/07,HQ,2,
APT01,1,1/31/07,HQ,0.8,
APT01,1,2/12/07,HQ,20.3,
APT01,1,2/13/07,HQ,0.1,
APT01,1,2/16/07,HQ,1.3,
APT01,1,2/24/07,HQ,.,
APT01,1,3/1/07,HQ,6,
APT01,1,3/9/07,HQ,2,
APT01,1,3/11/07,HQ,3.2,
APT01,1,3/22/07,HQ,.,
APT01,1,3/23/07,HQ,.,
APT01,1,3/24/07,HQ,.,
APT01,1,3/26/07,HQ,.,
APT01,1,3/27/07,HQ,.,
APT01,1,3/29/07,HQ,.,
APT01,1,3/30/07,HQ,.,
APT01,1,3/31/07,HQ,.,
APT01,1,4/5/07,HQ,0.2,
APT01,1,4/10/07,HQ,.,
APT01,1,4/11/07,HQ,.,
APT01,1,4/13/07,HQ,.,
APT01,1,4/14/07,HQ,.,
APT01,1,4/17/07,HQ,0,
APT01,1,4/24/07,HQ,.,
APT01,1,4/25/07,HQ,.,
APT01,1,5/1/07,HQ,.,
APT01,1,5/3/07,HQ,.,
APT01,1,5/5/07,HQ,.,
APT01,1,5/6/07,HQ,.,
APT01,1,5/7/07,HQ,.,
APT01,1,5/15/07,HQ,16,
APT01,1,5/23/07,HQ,49,
APT01,1,5/24/07,HQ,35,
APT01,1,5/26/07,HQ,2,
APT01,1,5/27/07,HQ,6.5,
APT01,1,5/29/07,HQ,0.5,
APT01,1,5/31/07,HQ,31,
APT01,1,6/1/07,HQ,18,
APT01,1,6/10/07,HQ,2.8,
APT01,1,6/12/07,HQ,8.2,
APT01,1,6/13/07,HQ,10.5,
APT01,1,6/18/07,HQ,25.8,
APT01,1,6/22/07,HQ,2.2,
APT01,1,6/23/07,HQ,9.2,
APT01,1,6/26/07,HQ,0.2,
APT01,1,6/27/07,HQ,0.2,
APT01,1,6/30/07,HQ,0.2,
APT01,1,7/4/07,HQ,2.5,
APT01,1,7/9/07,HQ,1,
APT01,1,7/12/07,HQ,7.6,
APT01,1,7/14/07,HQ,1,
APT01,1,7/19/07,HQ,0.3,
APT01,1,7/20/07,HQ,0.3,
APT01,1,7/22/07,HQ,53.7,
APT01,1,7/27/07,HQ,15.9,
APT01,1,7/29/07,HQ,1.3,
APT01,1,7/30/07,HQ,0.5,
APT01,1,7/31/07,HQ,11,
APT01,1,8/2/07,HQ,1,
APT01,1,8/3/07,HQ,2,
APT01,1,8/5/07,HQ,1,
APT01,1,8/7/07,HQ,0.4,
APT01,1,8/8/07,HQ,0.8,
APT01,1,8/20/07,HQ,9,
APT01,1,8/23/07,HQ,3.5,
APT01,1,8/24/07,HQ,43.7,
APT01,1,8/29/07,HQ,2,
APT01,1,9/5/07,HQ,0.8,
APT01,1,9/6/07,HQ,36,
APT01,1,9/7/07,HQ,6.5,
APT01,1,9/10/07,HQ,4.5,
APT01,1,9/11/07,HQ,.,
APT01,1,9/14/07,HQ,0.2,
APT01,1,9/15/07,HQ,2.5,
APT01,1,9/16/07,HQ,.,
APT01,1,9/18/07,HQ,5.3,
APT01,1,10/2/07,HQ,17.4,
APT01,1,10/7/07,HQ,23.8,
APT01,1,10/8/07,HQ,4.7,
APT01,1,10/12/07,HQ,4.5,
APT01,1,10/13/07,HQ,11.7,
APT01,1,10/14/07,HQ,26.6,
APT01,1,10/17/07,HQ,23.4,
APT01,1,10/18/07,HQ,4.5,
APT01,1,10/22/07,HQ,2.7,
APT01,1,11/21/07,HQ,1,
APT01,1,11/24/07,HQ,3,
APT01,1,12/1/07,HQ,8.5,
APT01,1,12/6/07,HQ,2,
APT01,1,12/9/07,HQ,1.8,
APT01,1,12/10/07,HQ,26,
APT01,1,12/11/07,HQ,41.5,
APT01,1,12/14/07,HQ,1.5,
APT01,1,12/15/07,HQ,2,
APT01,1,12/22/07,HQ,2.2,
APT01,1,12/27/07,HQ,3,
APT01,1,12/28/07,HQ,3.5,
APT01,1,1/8/08,HQ,4,
APT01,1,1/10/08,HQ,0.4,
APT01,1,1/16/08,HQ,3.1,
APT01,1,1/31/08,HQ,1.6,
APT01,1,2/5/08,HQ,11.2,
APT01,1,2/6/08,HQ,2.2,
APT01,1,2/16/08,HQ,15.2,
APT01,1,2/17/08,HQ,21.5,
APT01,1,2/21/08,HQ,0.5,
APT01,1,2/23/08,HQ,3,
APT01,1,3/2/08,HQ,58,
APT01,1,3/14/08,HQ,10.8,
APT01,1,3/15/08,HQ,7.2,
APT01,1,3/17/08,HQ,5.6,
APT01,1,3/27/08,HQ,0.8,
APT01,1,3/30/08,HQ,2,
APT01,1,3/31/08,HQ,8,
APT01,1,4/3/08,HQ,7,
APT01,1,4/8/08,HQ,22.5,
APT01,1,4/9/08,HQ,1.5,
APT01,1,4/10/08,HQ,9.1,
APT01,1,4/17/08,HQ,15.5,
APT01,1,4/18/08,HQ,2.7,
APT01,1,4/23/08,HQ,2,
APT01,1,4/24/08,HQ,0.8,
APT01,1,4/26/08,HQ,5,
APT01,1,5/2/08,HQ,0.5,
APT01,1,5/6/08,HQ,1.5,
APT01,1,5/8/08,HQ,4.5,
APT01,1,5/9/08,HQ,1.2,
APT01,1,5/10/08,HQ,4,
APT01,1,5/22/08,HQ,2,
APT01,1,5/24/08,HQ,13.6,
APT01,1,5/25/08,HQ,13,
APT01,1,5/26/08,HQ,63.5,
APT01,1,5/30/08,HQ,0.5,
APT01,1,6/2/08,HQ,56.8,funnel fell golf ball hail
APT01,1,6/5/08,HQ,65,
APT01,1,6/8/08,HQ,0.5,
APT01,1,6/10/08,HQ,4,
APT01,1,6/11/08,HQ,26.2,
APT01,1,6/12/08,HQ,5,
APT01,1,6/16/08,HQ,7.8,
APT01,1,6/18/08,HQ,8,
APT01,1,6/19/08,HQ,21.2,
APT01,1,6/23/08,HQ,6.5,
APT01,1,6/24/08,HQ,0.4,
APT01,1,6/26/08,HQ,28,
APT01,1,6/27/08,HQ,18,
APT01,1,7/2/08,HQ,8.5,
APT01,1,7/3/08,HQ,1,
APT01,1,7/5/08,HQ,26,
APT01,1,7/8/08,HQ,42.7,
APT01,1,7/11/08,HQ,0.5,
APT01,1,7/12/08,HQ,13.4,
APT01,1,7/18/08,HQ,56.8,
APT01,1,7/25/08,HQ,1.5,
APT01,1,7/28/08,HQ,2,
APT01,1,7/29/08,HQ,10.5,
APT01,1,7/30/08,HQ,0.5,
APT01,1,8/6/08,HQ,2,
APT01,1,8/8/08,HQ,0,
APT01,1,8/9/08,HQ,123.5,
APT01,1,8/10/08,HQ,0,
APT01,1,8/12/08,HQ,2,
APT01,1,8/16/08,HQ,0.2,
APT01,1,8/23/08,HQ,25,
APT01,1,9/3/08,HQ,0.6,
APT01,1,9/5/08,HQ,2,
APT01,1,9/8/08,HQ,45.5,
APT01,1,9/11/08,HQ,15.5,
APT01,1,9/12/08,HQ,77.5,
APT01,1,9/13/08,HQ,13.5,
APT01,1,10/6/08,HQ,1.5,
APT01,1,10/7/08,HQ,1.2,
APT01,1,10/13/08,HQ,21.8,
APT01,1,10/14/08,HQ,10.8,
APT01,1,10/15/08,HQ,15.5,
APT01,1,10/21/08,HQ,4,
APT01,1,10/22/08,HQ,3.4,
APT01,1,11/5/08,HQ,16.5,
APT01,1,11/10/08,HQ,8,
APT01,1,11/11/08,HQ,7.5,
APT01,1,11/13/08,HQ,0.2,
APT01,1,11/28/08,HQ,5,
APT01,1,11/29/08,HQ,2,
APT01,1,12/9/08,HQ,0.7,
APT01,1,12/16/08,HQ,5,
APT01,1,12/18/08,HQ,1.5,
APT01,1,12/24/08,HQ,0.2,
APT01,1,12/26/08,HQ,2.5,
APT01,1,12/27/08,HQ,1.8,
APT01,1,2/10/09,HQ,6,
APT01,1,2/27/09,HQ,0.3,
APT01,1,2/28/09,HQ,0.8,
APT01,1,3/17/09,HQ,47.8,
APT01,1,3/25/09,HQ,0.5,
APT01,1,3/27/09,HQ,6,
APT01,1,3/28/09,HQ,11.5,
APT01,1,4/2/09,HQ,5.8,
APT01,1,4/5/09,HQ,0.8,
APT01,1,4/9/09,HQ,17.4,
APT01,1,4/10/09,HQ,10.4,
APT01,1,4/12/09,HQ,16.5,
APT01,1,4/13/09,HQ,2.5,
APT01,1,4/18/09,HQ,4.5,
APT01,1,4/23/09,HQ,0.4,
APT01,1,4/26/09,HQ,74,
APT01,1,4/27/09,HQ,7.2,
APT01,1,4/30/09,HQ,6.4,
APT01,1,5/3/09,HQ,0.8,
APT01,1,5/7/09,HQ,4,
APT01,1,5/10/09,HQ,2,
APT01,1,5/15/09,HQ,5,
APT01,1,5/24/09,HQ,0.5,
APT01,1,5/26/09,HQ,0.5,
APT01,1,5/27/09,HQ,1.2,
APT01,1,6/2/09,HQ,45.8,
APT01,1,6/6/09,HQ,5,
APT01,1,6/7/09,HQ,1.8,
APT01,1,6/9/09,HQ,21.3,
APT01,1,6/10/09,HQ,0.7,
APT01,1,6/14/09,HQ,0.8,
APT01,1,6/15/09,HQ,46.5,
APT01,1,6/16/09,HQ,26.5,
APT01,1,6/20/09,HQ,40.5,
APT01,1,6/24/09,HQ,16,
APT01,1,7/3/09,HQ,18.2,
APT01,1,7/4/09,HQ,12.8,
APT01,1,7/12/09,HQ,17,
APT01,1,7/14/09,HQ,4.5,
APT01,1,7/15/09,HQ,4,
APT01,1,7/16/09,HQ,2.6,
APT01,1,7/20/09,HQ,49.2,
APT01,1,7/25/09,HQ,4.2,
APT01,1,7/27/09,HQ,0.2,
APT01,1,7/28/09,HQ,12.6,
APT01,1,8/1/09,HQ,14.8,
APT01,1,8/4/09,HQ,11.4,
APT01,1,8/9/09,HQ,8,
APT01,1,8/10/09,HQ,1.5,
APT01,1,8/16/09,HQ,12.3,
APT01,1,8/17/09,HQ,45,
APT01,1,8/19/09,HQ,17.2,
APT01,1,8/25/09,HQ,12.5,
APT01,1,8/26/09,HQ,25,
APT01,1,9/3/09,HQ,13,
APT01,1,9/4/09,HQ,12.8,
APT01,1,9/8/09,HQ,0.5,
APT01,1,9/9/09,HQ,0.7,
APT01,1,9/12/09,HQ,18.6,
APT01,1,9/21/09,HQ,29.2,
APT01,1,9/25/09,HQ,8,
APT01,1,10/5/09,HQ,0.6,
APT01,1,10/6/09,HQ,1.2,
APT01,1,10/7/09,HQ,12.5,
APT01,1,10/8/09,HQ,8,
APT01,1,10/11/09,HQ,1.5,
APT01,1,10/12/09,HQ,1.2,
APT01,1,10/13/09,HQ,11.8,
APT01,1,10/14/09,HQ,2,
APT01,1,10/17/09,HQ,0,
APT01,1,10/18/09,HQ,0,
APT01,1,10/19/09,HQ,0,
APT01,1,10/20/09,HQ,0,
APT01,1,10/21/09,HQ,27,
APT01,1,10/22/09,HQ,6.7,
APT01,1,10/25/09,HQ,1.8,
APT01,1,10/26/09,HQ,0,
APT01,1,10/27/09,HQ,0,
APT01,1,10/29/09,HQ,30.2,
APT01,1,11/2/09,HQ,2.4,
APT01,1,11/9/09,HQ,6.8,
APT01,1,11/15/09,HQ,6.3,
APT01,1,11/16/09,HQ,14.7,
APT01,1,11/23/09,HQ,7.2,
APT01,1,11/24/09,HQ,7.2,
APT01,1,12/6/09,HQ,0.5,
APT01,1,12/7/09,HQ,2,
APT01,1,12/8/09,HQ,12.3,
APT01,1,12/23/09,HQ,14.4,
APT01,1,12/24/09,HQ,7,
APT01,1,12/25/09,HQ,7,
APT01,1,12/29/09,HQ,1.2,
APT01,1,1/6/10,HQ,2,old rain gauge
APT01,1,1/19/10,HQ,0.5,old rain gauge
APT01,1,1/22/10,HQ,0.5,old rain gauge
APT01,1,1/23/10,HQ,2,old rain gauge
APT01,1,1/29/10,HQ,0.2,old rain gauge
APT01,1,2/4/10,HQ,6.5,old rain gauge
APT01,1,2/5/10,HQ,4.2,old rain gauge
APT01,1,2/19/10,HQ,3.2,old rain gauge
APT01,1,2/20/10,HQ,0.5,old rain gauge
APT01,1,2/21/10,HQ,2,old rain gauge
APT01,1,3/8/10,HQ,14.2,old rain gauge
APT01,1,3/9/10,HQ,0.5,old rain gauge
APT01,1,3/10/10,HQ,6,old rain gauge
APT01,1,3/11/10,HQ,6,old rain gauge
APT01,1,3/12/10,HQ,3,old rain gauge
APT01,1,3/19/10,HQ,4.8,old rain gauge
APT01,1,3/19/10,HQ,6.1,
APT01,1,3/20/10,HQ,0.3,
APT01,1,3/24/10,HQ,16.5,old rain gauge
APT01,1,3/24/10,HQ,17.3,
APT01,1,3/27/10,HQ,3.8,old rain gauge
APT01,1,3/27/10,HQ,4.1,
APT01,1,4/2/10,HQ,2,old rain gauge
APT01,1,4/2/10,HQ,1.8,
APT01,1,4/7/10,HQ,5,old rain gauge
APT01,1,4/7/10,HQ,4.1,
APT01,1,4/15/10,HQ,13.2,old rain gauge
APT01,1,4/15/10,HQ,8.9,
APT01,1,4/16/10,HQ,9.8,old rain gauge
APT01,1,4/16/10,HQ,12.7,
APT01,1,4/22/10,HQ,76,old rain gauge
APT01,1,4/22/10,HQ,74.7,
APT01,1,4/23/10,HQ,13,old rain gauge
APT01,1,4/23/10,HQ,13.2,
APT01,1,4/27/10,HQ,0.5,
APT01,1,4/30/10,HQ,15.2,old rain gauge
APT01,1,4/30/10,HQ,12.4,
APT01,1,5/6/10,HQ,1.8,old rain gauge
APT01,1,5/6/10,HQ,2,
APT01,1,5/7/10,HQ,0.4,old rain gauge
APT01,1,5/7/10,HQ,0.8,
APT01,1,5/10/10,HQ,8.8,old rain gauge
APT01,1,5/10/10,HQ,7.4,
APT01,1,5/12/10,HQ,7.5,old rain gauge
APT01,1,5/12/10,HQ,6.6,
APT01,1,5/13/10,HQ,5,old rain gauge
APT01,1,5/13/10,HQ,4.3,
APT01,1,5/15/10,HQ,3.2,old rain gauge
APT01,1,5/15/10,HQ,3.8,
APT01,1,5/16/10,HQ,1,old rain gauge
APT01,1,5/16/10,HQ,1,
APT01,1,5/17/10,HQ,0.3,
APT01,1,5/18/10,HQ,0.3,
APT01,1,5/19/10,HQ,18.2,old rain gauge
APT01,1,5/19/10,HQ,18.3,
APT01,1,5/20/10,HQ,8.5,old rain gauge
APT01,1,5/20/10,HQ,9.1,
APT01,1,5/26/10,HQ,1,old rain gauge
APT01,1,5/26/10,HQ,1,
APT01,1,5/30/10,HQ,8.8,old rain gauge
APT01,1,5/30/10,HQ,8.4,
APT01,1,6/7/10,HQ,1,old rain gauge
APT01,1,6/7/10,HQ,1,
APT01,1,6/8/10,HQ,41.5,old rain gauge
APT01,1,6/8/10,HQ,39.9,
APT01,1,6/12/10,HQ,25.5,old rain gauge
APT01,1,6/12/10,HQ,25.7,
APT01,1,6/13/10,HQ,58.4,old rain gauge
APT01,1,6/13/10,HQ,52.3,
APT01,1,6/14/10,HQ,0,old rain gauge
APT01,1,6/14/10,HQ,1.8,
APT01,1,6/15/10,HQ,1.3,old rain gauge
APT01,1,6/15/10,HQ,1.5,
APT01,1,6/16/10,HQ,30.8,old rain gauge
APT01,1,6/16/10,HQ,29.7,
APT01,1,6/19/10,HQ,16,old rain gauge
APT01,1,6/19/10,HQ,4.1,
APT01,1,6/20/10,HQ,21.3,old rain gauge
APT01,1,6/20/10,HQ,31,
APT01,1,6/27/10,HQ,2.8,old rain gauge
APT01,1,6/27/10,HQ,2.8,
APT01,1,7/4/10,HQ,81.8,old rain gauge
APT01,1,7/4/10,HQ,77.5,
APT01,1,7/5/10,HQ,12.6,old rain gauge
APT01,1,7/5/10,HQ,11.2,
APT01,1,7/7/10,HQ,0.5,old rain gauge
APT01,1,7/7/10,HQ,1.5,
APT01,1,7/14/10,HQ,28.7,old rain gauge
APT01,1,7/14/10,HQ,27.4,
APT01,1,7/15/10,HQ,6.2,old rain gauge
APT01,1,7/15/10,HQ,4.6,
APT01,1,7/20/10,HQ,25.6,old rain gauge
APT01,1,7/20/10,HQ,23.4,
APT01,1,7/21/10,HQ,3,old rain gauge
APT01,1,7/21/10,HQ,3,
APT01,1,7/30/10,HQ,8,old rain gauge
APT01,1,7/30/10,HQ,6.4,
APT01,1,8/10/10,HQ,2.5,old rain gauge
APT01,1,8/10/10,HQ,1.3,
APT01,1,8/13/10,HQ,23.8,old rain gauge
APT01,1,8/13/10,HQ,21.3,
APT01,1,8/14/10,HQ,2.2,old rain gauge
APT01,1,8/14/10,HQ,1.5,
APT01,1,8/15/10,HQ,0.5,
APT01,1,8/17/10,HQ,3.5,old rain gauge
